"id","category","text"
1082,1,"32814 8904 16100 18308 31061 3146 11501 31773 3706 7839 33597 24506 29924 28304 3225 13126 3945 21263 4603 7839 30666 30931 33597 21161 33047 21672 21263 28469 29924 32588 4451 3948 24189 25498 21263 3603 8218 15829 19946 33597 18753 9124 3225 11501 31061 15522 7258 10049 10885 33047 29924 3602 33597 31368 22809 16055 31680 249 18334 32160 7258 13649 33047 33597 29924 5384 9875 8005 11292 20502 30931 32779 3225 4861 264 33047 21596 3171 19861 5384 33597 32605 7839 14132 18022 6168 19946 32588 30931 33597 9923 20738 31061 29709 83 11501 30584 3893 7839 30066 33718 15073 2877 2249 10919 27633 30318 26911 3225 4891 18308 21263 32674 30584 15971 11501 21263 33667 11065 10272 9282 7077 18022 11001 33047 18022 29924 12827 17850 33597 13653 33047 11501 3225 30225 10926 9282 3948 21044 7839 14903 33406 13602 29924 13821 33718 33597 27681 33047 11433 21263 18627 20685 32728 18334 32160 332 34689 24975 21263 681 21573 3225 17929 29977 6114 4451 33736 5442 7258 6632 26674 8102 7839 32728 17970 33047 33597 4131 22221 22193 3225 4891 18308 31061 33736 31507 30225 10926 7839 29480 880 9875 6796 1207 18627 11065 27375 4451 12761 9349 9124 33718 33597 11570 18458 33047 11433 3225 17929 29977 6114 33736 19609 7258 12718 33047 15073 10664 20056 15073 8919 14373 2945 3225 17929 12761 21263 34448 27633 18529 33047 7258 21891 20927 10605 33597 29977 6114 21263 4451 32650 11501 7839 14903 29924 13821 33718 11433 5384 30066 33718 3865 5556 3225 11433 31061 33736 3146 7839 29826 26815 24975 33047 22221 29924 7258 2495 7839 11501 3225 11433 14167 33597 15247 34826 15367 29924 827 14167 4870 13547 18837 15829 33047 18022 13390 7839 33597 22457 7298 3225 4891 20826 32621 21263 18627 31061 7258 14078 26105 249 33597 17788 21263 30584 14384 7839 6204 10079 7839 31602 18022 6168 19946 18022 15367 27937 26664 3225 28469 11788 19254 32605 880 29924 31061 25901 7839 13240 29924 20979 7779 9124 21263 4718 249 13103 31178 33718 33597 9923 20738 5384 29826 3008 3225 24576 20979 24188 10705 33597 9124 32725 16958 15829 22906 32160 14314 8098 33718 6443 3945 3225 11433 5384 11501 25258 29924 20927"
1083,1,"20309 33597 25800 10711 33047 33597 1523 33597 20324 4189 26657 7027 10276 21263 18515 33667 3225 28287 10431 30584 10078 25258 33047 7258 12308 33718 8339 21263 28287 33667 19428 11423 21263 18517 17850 8831 24979 3225 11501 10083 26259 4189 17174 21263 9982 20979 14167 17850 20180 15829 14167 28131 9670 32160 33718 3945 21263 8324 7839 14520 83 7258 2681 33840 33718 20955 20979 33047 17720 15829 20685 755 22703 3225 17862 20324 31009 33718 26984 17780 272 18943 2027 21263 3603 14798 15829 30931 33597 18753 9124 14167 3997 3822 27926 8639 33597 10819 33047 4592 15829 22183 33718 33597 7559 32294 33047 3945 3225 17929 27666 20685 3948 22906 13457 22755 3225 11501 34234 22755 1194 34416 7796 7558 7839 23899 15829 14167 18022 7559 20493 33718 6398 18858 14167 33718 15663 3945 3225 28469 1523 31061 14928 1194 7258 26259 1743 15829 32502 3945 21263 9670 32160 25712 5384 19833 30566 10621 16055 31680 9410 15829 3225 28469 1523 30584 9709 16476 9155 13541 14770 7839 3171 20350 21263 9872 33736 30931 19172 10079 27806 3225 8766 15255 31106 7779 9124 29281 19579 17850 7258 5105 2027 33718 3945 21263 3603 2570 15829 3225 23776 33047 33597 18121 19559 30931 33597 26577 32570 33047 33597 11384 21263 28469 9103 3225 17929 27375 21836 8005 11722 25559 7839 7258 30248 33047 26462 7839 33597 17788 27091 21263 14167 33553 7839 33597 15690 33047 11001 17788 17909 32674 2023 11501 880 2522 18992 5384 25759 3225 20309 26356 7839 9348 33597 18282 21263 34525 34062 14314 24188 7258 11901 27926 30931 6308 7839 8880 7258 20297 7839 7258 18334 17228 30248 3225 28287 4137 32605 7258 33395 5384 31070 35023 5384 11217 10919 7258 35023 33736 11397 16435 21263 28287 3087 2976 33047 6223 30269 1103 31957 26502 11028 3225 28287 6556 32674 9998 7839 8880 7258 1795 1194 20539 19946 7258 5575 31624 4451 9709 26198 33718 5081 7258 2278 3225 28287"
1084,3,"22615 5048 19946 29390 21757 13469 26916 31804 30584 26223 19725 7839 5367 13516 17850 32569 21263 9838 33067 5384 27171 27355 7839 6102 880 33597 28385 14417 18113 3225 4861 29628 26642 12417 27355 33597 29157 7839 8880 7258 13649 4062 29770 21263 9872 33597 13702 27254 30584 29728 7839 3948 10057 880 33597 11728 7839 5085 19946 22157 21086 3225 16201 7792 32438 30584 35044 27812 20789 3603 7258 19949 26642 33718 34705 21263 9872 10120 21026 27763 5384 32854 9190 9896 24188 33080 7839 7107 30931 26642 7839 3948 33718 3129 880 21503 3225 28454 22615 11519 29884 15760 17167 11809 28287 17841 16042 31688 33597 796 5384 33597 23902 24188 7258 22587 18334 3311 3225 28287 19772 12106 3563 7258 23372 2826 5384 83 7773 7839 33597 7810 33047 33597 12544 3225 28287 21022 25454 8844 7559 8728 33047 33597 11089 19946 136 1194 27956 17910 11123 28123 8728 23669 18200 3225 14709 33067 16055 25918 31061 1329 8084 33718 33505 21263 9872 17167 3253 33597 14587 4451 3948 34511 34738 7839 20586 33178 3225 28287 18200 24188 13534 32857 34738 5384 6422 29935 16816 7427 7839 8728 21263 28287 681 33667 3225 28287 19772 11123 17209 8728 33273 3948 28043 27633 14539 27633 7258 16958 2109 7587 25049 5283 3225 28287 21022 24188 7258 7427 25918 5384 16816 27918 19670 12106 9709 20688 749 880 9638 3225 28287 13668 9709 16291 33718 33597 13526 33047 15497 6345 7559 8179 16382 3225 20285 16840 7839 3948 34775 33718 6345 31232 3225 28287 22472 17344 882 5384 22454 16840 7839 8880 7247 12106 29139 3225 28287 12313 33067 28940 22615 24188 18943 9709 18229 33047 15497 33597 29390 21757 32175 7258 13649 12450 18410 8728 3225 28287 22472 33597 3353 14678 19946 6345 2582 17850 33597 13489 21263 28287 33667 33067 21263 7258 1873 14167 23763 16022 33718 5497 22339 8728 23669 11333 33718 34705 3225 28287 4137 16347 33046 32193 34511 7258 8030 8005 30584 7839 7880 3603 7839 21022 5384 13087 19000 3225 28287 20285 30697 18971 30184 7258 23372 33047 24082 14113 19670 6345 28030 30584 19946 83 3166 5384 5281 14362 13547 29428 21931 27812 22454 5128 21022 3225 28287 5622 15467 12948 13516 2818 17910 33047 33597 30845 33047 33597 11089 249 7258 29607 12379 21263 33067 30584 26693 880 11065 7559 29770 33718 33597 25905 19670 29637 3225"
1085,3,"33104 1749 20681 30192 6520 5283 33312 31019 28204 25121 272 16759 33718 8844 21657 12547 15574 18395 3225 30192 31065 27812 23904 8728 9271 14027 24438 15583 33933 5160 33104 7258 9734 8728 3225 17862 30192 33667 11809 28287 4137 22071 17850 7258 16816 2027 16655 5384 29992 11001 35141 3225 35148 30584 7258 16816 26771 8728 880 13576 5384 2424 20685 26606 22651 18334 15018 3225 28287 4137 8098 16816 33395 25510 5384 33736 33395 19946 33597 24534 33505 3225 4137 24188 34791 9872 18305 19946 7839 33597 9349 3166 3225 28287 7400 28047 272 13836 33718 32688 27812 17029 12129 28828 20283 21263 5384 30192 33667 11809 28287 26539 26065 16816 19833 3225 28287 35148 30584 26771 7839 26606 16347 33597 26005 6308 5384 7258 33395 12544 19670 13040 33273 21286 18334 16382 17850 7258 2027 12559 3225 28287 30192 13945 11809 28287 35148 30584 16347 2826 33718 6345 15583 11663 25488 21263 8005 272 7258 30377 8728 880 13576 5384 32329 272 25135 249 24195 32329 23030 272 33597 25731 33104 32329 26606 22183 3225 28287 33263 29637 27633 17344 13708 13547 15497 33718 25316 21263 83 30584 13534 9709 26771 3225 28287 32329 16973 7839 12605 13576 8728 34675 9829 33718 33597 12547 15574 21263 83 8005 272 33718 25316 272 9709 17344 7559 9827 3225 28287 33263 29637 27633 32329 7074 10945 8005 30584 26771 880 33104 7839 8728 21263 8005 30584 9709 26771 33718 24195 10272 8005 30584 33718 3225 28287 30192 13945 11809 30192 33667 11809 28287 4137 29992 7258 5248 3792 33597 29770 21263 8005 272 5653 83 28828 20685 9709 21286 18334 32160 2730 27335 3225 28287 18764 33718 33597 32937 17070 33047 33597 27926 83 27421 32244 33026 24614 5384 27421 7400 33026 28047 3382 21263 2424 33734 9709 32605 7839 10610 15988 18108 28385 17850 33597 32937 33047 33597 27922 3225 28287 290 24188 7258 33395 13347 5384 32450 13040 32650 19000 7839 8696 27400 14314 33273 3948 16816 5522 24811 3225 28287 18764 2424 25103 83 32450 2424 23027 19000 19946 33597 13490 8005 9282 8880 19000 18722 21263 5384 83 30584 32193 8005 16042 17910 3225 28287 31019 29884 25651 24919 33667 11809 28287 33104 26065 16816 19833 5384 2424 28043 20685 9709 20586 19000 33178 3225 28287 32329 6886 2424 26606 25488 1974 3459 16382 17850 26276 33718 3661 16569 4601 21263 9872 83 3090 9709 12741 6345 20324 23353 3225 28287 18764 7779 16435 2424 33734 9709 21286 19833 5384 2424 16380 16377 3225 28287 17929 33933 272 7258 16794 27035 5384 7258 5872 3950 7839 6345 26690 3225 34790 32674 22880 16973 33597 32176 17850 83 34402 33734 9709 16973 8005 3225 28287 32329 6886 2424 24188 7073 33047 33597 18395 21263 9872 27633 11901 27633 30184 30584 9998 33047 28064 21263 2424 4451 13361 19946 7839 83 3225 28287"
1086,3,"33441 19324 422 4364 31061 2157 11065 17687 7839 9403 681 30584 6233 10057 880 33597 4854 19803 16922 3225 197 21263 32674 272 26406 7839 5343 28445 18704 11796 17850 33597 28096 8179 18858 6701 21263 4451 5442 11065 17459 17850 26276 3225 3398 21263 4364 30584 18943 21560 880 7779 7559 27187 33384 5384 7779 6022 681 31061 1329 681 20685 3948 33718 33597 20567 33047 16024 7839 19689 7258 15537 19946 33597 18803 33718 7843 3225 17929 22070 33405 32955 7258 8023 25731 33047 13879 3464 17850 33597 13740 29390 29890 14167 33395 29986 7839 6341 912 1756 22559 2779 10071 23914 1873 3225 17929 11324 14167 8599 31061 7258 33614 26642 5384 31061 34585 17910 33047 34653 32892 33718 7843 5384 4957 7779 34226 27633 19833 27633 5448 17459 33718 9405 3225 28287 28044 202 2971 21263 28287 33667 11065 29884 12577 20797 3225 28287 26539 14078 7258 6550 33718 11065 19789 17850 33597 13740 2531 9872 30584 2826 33718 28476 17459 3225 28287 22148 19846 197 4451 33736 9709 19626 33718 7843 19946 24059 3225 17929 13740 33405 21263 32674 13033 7258 8023 25731 33047 1876 34808 23669 16129 33718 13740 3353 34226 21263 33736 27976 7839 28030 11065 24007 19946 9349 18668 4854 19803 16922 3225 4364 7990 29139 19946 3661"
1087,4,"17929 27921 30584 32291 32982 5384 31061 15522 33718 2691 880 7258 9124 3225 32112 27187 5082 10926 11042 8005 30584 15402 7839 23143 4889 21263 18829 10569 23619 8005 4451 11721 31117 5082 10926 17929 28750 28940 33597 5714 33047 10137 4451 6598 7258 28713 32514 83 272 26339 28701 3353 69 9872 33667 8005 9282 20376 28287 16347 27573 33047 33597 16027 28287 3225 17929 16027 30584 5710 7839 12761 18706 15328 7839 4889 83 25497 9392 7839 20700 8844 16359 21263 33718 15073 29757 21263 28287 19256 31983 15958 28287 3225 4861 14405 4854 27921 19946 9392 6953 4451 9709 3948 26822 1194 33597 4854 20184 27421 28750 33026 32175 31372 1194 9764 3225 13126 7258 2805 21263 28750 17292 24941 10592 11325 26502 33597 17292 33047 33597 4854 18463 21263 28423 27131 21263 83 33597 20184 28287 33734 9709 30788 7839 29802 7258 3865 13905 7839 33597 18463 5384 33597 5714 27421 33047 11586 33026 28287 27633 8005 29992 31796 33597 8102 15044 1194 11586 33718 69 3945 3225 16055 19552 25139 16055 880 12681 18706 27921 17836 32690 83 33597 26109 7824 540 7258 18706 880 18022 28287 5023 4310 28287 9913 21263 880 23288 3225 30999 24188 10945 83 33597 16027 20685 18534 7839 7258 34654 17051 33126 33718 3661 3225 17836 21263 14314 23619 21263 20685 11721 19136 9392 22284 17070 14314 26713 9709 26606 33597 10941 5384 16926 28918 33047 4282 19384 32450 14314 29992 7839 27412 18706 10941 5837 33718 32138 3225 2567 11042 31812 31524 24188 3047 5384 8005 9282 25145 7839 26013 3603 7258 2784 2620 16569 16319 12681 31524 33718 19151 249 33597 17788 3225"
1088,4,"17929 21780 128 9362 13909 7839 7417 33718 8460 3945 12903 8005 272 20752 7839 12348 10926 27633 7258 21585 15516 3225 4861 27035 33718 33597 27926 33597 21780 128 272 5610 29709 83 26013 32450 8005 34625 30931 33597 412 21263 33597 25534 9282 16476 26606 15522 17578 7839 15154 332 33254 17850 7258 16435 3225 26210 2384 33254 98 26923 32951 10926 24188 22308 13547 20486 24488 33254 27738 83 33273 29713 33553 9670 32160 34654 98 3225 17929 3865 29387 33047 33597 128 24488 33254 6567 25497 9785 13231 11144 7839 27232 7839 34591 16491 33254 27633 28647 27633 8005 30584 33718 1467 3225 17929 128 6567 16476 13819 23812 1368 20526 33597 13377 18804 18837 33254 32510 24895 3225 20309 33597 18071 21263 30184 24188 19670 29637 10078 23902 33047 34591 7872 346 18866 1194 33597 3865 26116 33047 128 3225 21812 21263 33597 3865 128 29387 26606 7779 27035 3827 5384 4451 29713 2822 15843 1467 1664 11144 7839 34591 16491 33254 33718 1467 3225 1664 31061 11123 14539 1467 33047 7258 33481 25823 33047 6802 3225 17929 35138 33047 346 18866 1194 128 30584 3384 17070 16189 7897 27172 33597 1040 15516 29698 7839 22996 19946 7839 8844 5310 5384 9042 7897 2259 19075 8005 3225 15453 33273 23143 1613 1194 33492 7258 24958 19946 13377 7872 83 9490 33597 5310 30931 15073 1664 22522 10665 3225 20413 28025 11678 25853 10050 7258 22308 13547 33597 3865 29387 33047 128 9872 33667 83 33597 27738 26713 9709 26713 34591 26599 7839 7258 33254 3225 27645 14314 26713 30584 30332 1696 1664 1734 5384 34641 33597 10977 5856 3225 23591 11678 16828 33667 33597 19259 23745 880 128 29992 15522 18018 19946 33597 10049 1194 7258 32468 19231 18627 28918 18534 7839 26013 18334 26116 33047 33597 15516 346 27246 3225 19772 29637 4324 1124 33047 128 24188 6886 7839 744 21263 332 33047 18627 272 3136 33597 1040 24866 15516 83 272 23060 33718 33893 8411 3225 28484 18804 18837 9392 30584 7474 1194 29913 21263 21991 24203 21263 27797 21263 11978 21263 2518 21263 16856 5384 29277 3225"
1089,1,"31196 21971 191 28898 16382 26664 17929 24152 33047 5077 10919 27633 25764 10514 21263 485 22160 5384 12114 23581 15167 26606 14166 20350 880 28898 16382 3225 17929 32449 33047 12654 17444 10919 27633 8499 17743 21263 32626 5384 3044 30162 24188 11901 1974 3225 34718 21263 16382 15912 26606 33695 5872 29986 880 16628 12651 5384 23116 7839 27172 29455 27633 31553 11123 28956 27633 22488 3225 17862 249 8844 24243 8273 3698 33597 2940 31009 1194 22748 19384 21263 28898 16382 24188 32291 7378 27633 7294 27633 14314 24188 20393 3225 31196 21971 21263 33597 7182 3705 11629 1194 31657 29768 22968 24179 21263 30584 17400 7258 18305 23914 33597 28898 16382 26664 3225 4891 22171 21263 6711 21263 26502 33597 24241 83 31196 21971 272 12060 8005 34511 7839 1910 7258 3447 34859 3225 28287 4137 24188 28073 249 33597 11041 10605 19384 3836 24031 11444 27421 18908 33026 21263 18627 19559 249 7258 2027 24243 10539 21263 5384 33597 9349 19756 33047 19384 21263 28287 681 4404 32502 7258 5875 33718 29970 21263 7146 3225 28287 14343 26245 3948 31375 29139 19946 332 2109 29977 153 30259 3225 28287 21010 31061 7258 24671 26664 30766 33047 13547 1167 14442 8134 27421 14106 21017 8134 33026 21263 31916 7839 28619 1167 15307 8134 3225 32112 33047 33597 16382 23267 31563 26005 26606 14113 15522 3893 7839 25856 8844 1958 1194 5081 28815 3225 32551 12960 21263 332 33047 30862 10044 28898 3166 24365 21263 31061 15522 14384 7839 10927 21008 3602 24031 11444 35040 17023 7839 2390 32835 15829 33047 33597 11678 3225 6507 26606 33667 83 18743 5573 24188 26101 33718 33597 4772 3225 13316 7839 33597 27279 31131 21263 30269 32510 25792 12577 22171 33667 83 31196 21971 30584 28287 4995 33597 7243 33047 19964 33553 16347 28898 16382 19384 28287 3225 27708 28973 34279 30584 33667 7839 3948 332 11678 19946 18022 32396 15804 3225 28613 16382 24188 28287 5872 58 28287 21263 33597 24550 17983 4891 22171 27633 18748 3225 4137 28287 9282 3836 7839 7444 23914 8005 28287 3225"
1090,3,"21565 7839 17906 2876 249 29855 28287 21565 4451 3948 33718 6345 298 31563 10538 7839 27711 33597 27922 10605 29855 5384 31622 21263 28287 33667 7258 29855 9797 21263 32674 19162 7839 3948 1262 3225 28287 18301 681 4451 7343 3822 26771 27261 33047 33597 24363 21263 28287 681 13945 3225 21565 21263 713 21263 32187 1194 29039 5384 9052 880 4324 1673 880 20688 12631 21263 30584 25488 18497 1194 17645 16485 21263 117 33047 29850 1749 14906 16485 3225 21565 21263 9052 1194 33597 28560 31299 21263 33273 3666 2784 9349 69 3225 26539 30584 7839 12488 7258 24083 4724 5384 24337 33319 3225 21565 34905 7839 13966 249 22331 25918 25611 6558 4360 23497 11065 13868 21263 11042 33597 6558 25918 3225 10723 23977 29039 12871 18162 21565 30584 7839 26074 2876 249 29855 27633 681 6369 880 7258 3865 24363 3225"
1091,3,"29428 29884 34927 9338 31317 823 19946 18200 27812 16455 11065 25918 4509 7839 7258 33906 5283 33718 9517 3225 28287 35148 272 7258 24362 33047 7258 21387 3166 21263 28287 33667 9338 3225 28287 4137 5470 33718 33597 7559 23763 17070 2424 24813 33597 4143 3225 28287 18200 26065 13534 19833 3225 34100 34951 33597 32176 19833 33718 29553 33047 4995 8005 21263 32450 22224 9709 11123 25592 3225 28287 4137 33667 3792 33597 3166 83 8005 28918 9604 18108 12341 27335 30931 33597 32937 880 7779 3166 7839 3948 9983 21263 5384 22224 32193 8005 18714 17910 3225 28287 29428 5470 7839 17966 249 7511 32952 29770 5384 8098 25529 7839 13824 28995 15769 21263 32674 33080 3603 24524 880 6472 172 5384 12577 27048 3225 28287 4137 29992 6345 7559 33505 33718 33597 29972 23763 27812 9249 27335 21263 28287 33667 9338 3225 28287 4137 29992 7258 33395 14466 21263 249 8179 11780 28285 33718 8844 23763 5384 2424 22651 34900 3225 28287 17929 1873 23763 272 13547 32822 18334 16435 33718 8844 23763 3225 28287 22611 12577 27048 272 33736 27607 83 29428 34625 33416 7258 5283 3225 28287 27645 16099 7839 19000 21263 28287 681 26502 9031 11515 3225 28287 4137 25103 8005 9282 3948 21387 20502 7839 9517 3225 34100 28686 27172 13576 7258 21387 3166 15242 5384 14314 29281 7258 22156 33047 19257 3225 28287 34100 29992 7258 22156 33047 32176 33718 33597 7559 23763 9872 2424 16840 7258 33481 21487 12903 2424 16840 23914 8844 9249 3225 28287 9338 22433 7839 3780 7621"
1092,4,"17929 15250 19559 17850 7258 16435 12903 27261 24188 28311 7839 17966 249 11123 8783 12718 33047 12900 6427 3225 7441 30438 7258 5364 19946 11144 20685 3948 332 33047 33597 35212 7839 30681 6345 4737 249 12900 6427 3225 19910 8290 21263 25001 16105 21263 13323 17850 33597 17901 880 19602 21263 16845 5384 32338 19472 17850 33597 21307 33047 18287 21263 819 7839 25625 27633 28287 7090 28287 21263 34911 32160 8005 3225 28287 25625 30584 7258 14214 5364 83 16570 7839 33542 6960 33718 33597 27926 8005 6620 7839 1734 3225 26539 30584 16816 1926 21263 681 7922 28328 24481 21263 28287 681 26502 33597 9031 31196 2741 3225 28287 20999 681 34109 20520 20526 5384 28392 5384 25761 17850 7090 21263 681 244 17850 19000 3225 26238 13040 30016 7090 21263 681 27465 5798 3225 26238 13040 8484 21263 681 27465 30906 3225 17862 13040 33273 33736 26013 31614 7090 3225 28287 25625 30584 9709 7111 10375 3225 35148 28196 19946 6537 21263 33157 33718 7258 20613 27926 7839 33597 1465 14535 1194 7258 18143 10257 24895 3225 35148 30584 9709 17578 7839 13469 2109 7839 18332 13040 21263 17850 6303 9709 874 3225 17929 18287 13347 30584 14208 4655 19946 32159 9349 32514 21263 83 4451 5367 33597 23859 5364 249 11123 17396 5384 18334 20241 24681 11809 8993 33597 14589 3225 28287 32329 7074 2221 33718 33597 4737 21263 25288 33597 26366 33047 7258 24895 7839 27711 35120 23364 19946 5384 8880 350 6865 19946 83 21263 28287 4404 17892 16105 3225 9241 10919 3584 30584 25625 3225 35148 30584 7258 14214 26262 21263 18627 13040 33273 22996 880 9642 5384 19075 33718 34213 19256 3225 9058 7258 18143 24895 83 33736 13059 7258 14214 315 33047 7258 11887 19946 7258 27859 32674 33273 30588 7839 34213 26444 21263 5384 869 26013 7410 13040 7839 3865 26401 3225 18907 1124 33047 19555 24182 11053 14208 744 3225 8839 249 30282 5384 33925 23877 30427 21263 14314 20685 5367 33597 21842 5384 10915 33718 33597 15555 4772 3225 32112 33047 19555 23376 26606 15522 21714 17850 33597 12676 9289 16298 21263 27633 18529 33047 18022 22551 26788 29171 3225"
